agent_id,call_length,datestamp,lead_id,status
3,4,2023-03-28 23:14:36,AA_85063194,VM
1,1269,2023-03-29 00:14:36,AA_39190195,S
5,266,2023-03-29 23:14:36,AA_39190195,NI
2,1623,2023-03-29 01:14:36,AA_39190195,S
2,8,2023-03-30 01:14:36,AA_39190195,VM
1,11,2023-03-30 01:14:36,AA_39190195,CB
2,31,2023-03-29 23:14:36,AA_47390196,NI
2,78,2023-03-29 22:14:36,AA_47390196,CB
4,29,2023-03-30 00:14:36,AA_87502197,CB
3,143,2023-03-30 01:14:36,AA_87502197,NI
3,1373,2023-03-28 22:14:36,AA_87502197,S
2,2226,2023-03-29 00:14:36,AA_37408198,S
5,8,2023-03-29 00:14:36,AA_37408198,VM
3,4,2023-03-28 22:14:36,AA_37408198,VM
2,3,2023-03-28 22:14:36,AA_95926199,VM
3,131,2023-03-28 22:14:36,AA_95926199,NI
3,1085,2023-03-29 23:14:36,AA_11211200,S
3,3,2023-03-29 22:14:36,AA_11211200,VM
3,70,2023-03-28 23:14:36,AA_11211200,CB
5,3,2023-03-30 01:14:36,AA_20212201,VM
4,76,2023-03-29 23:14:36,AA_20212201,CB
5,7,2023-03-29 23:14:36,AA_10925202,VM
3,1947,2023-03-29 00:14:36,AA_10925202,S
1,84,2023-03-29 01:14:36,AA_96652203,NI
1,8,2023-03-28 22:14:36,AA_96652203,VM
5,59,2023-03-29 00:14:36,AA_96652203,CB
3,1,2023-03-29 22:14:36,AA_96652203,VM
4,9,2023-03-28 23:14:36,AA_96652203,VM
2,227,2023-03-29 22:14:36,AA_17594204,NI
1,3,2023-03-28 22:14:36,AA_17594204,VM
5,7,2023-03-29 23:14:36,AA_49851205,VM
1,25,2023-03-28 22:14:36,AA_49851205,NI
2,4,2023-03-28 22:14:36,AA_18648206,VM
3,8,2023-03-29 01:14:36,AA_18648206,VM
4,125,2023-03-30 00:14:36,AA_18648206,NI
4,6,2023-03-28 22:14:36,AA_18648206,VM
4,2,2023-03-28 23:14:36,AA_86558207,VM
3,2,2023-03-29 00:14:36,AA_86558207,VM
5,5,2023-03-29 22:14:36,AA_86558207,VM
3,111,2023-03-28 23:14:36,AA_86558207,NI
3,1863,2023-03-28 22:14:36,AA_14587208,S
4,130,2023-03-29 23:14:36,AA_14587208,NI
4,4,2023-03-29 22:14:36,AA_19815209,VM
4,8,2023-03-30 01:14:36,AA_19815209,VM
1,138,2023-03-30 01:14:36,AA_19527210,NI
5,718,2023-03-28 22:14:36,AA_19527210,S
4,8,2023-03-30 01:14:36,AA_60803211,VM
5,284,2023-03-28 22:14:36,AA_60803211,NI
2,5,2023-03-30 01:14:36,AA_31906212,VM
4,9,2023-03-29 22:14:36,AA_31906212,VM
5,7,2023-03-30 00:14:36,AA_31906212,VM
4,9,2023-03-30 01:14:36,AA_53732213,VM
3,200,2023-03-28 22:14:36,AA_53732213,NI
5,8,2023-03-30 00:14:36,AA_53732213,VM
4,4,2023-03-29 01:14:36,AA_53732213,VM
1,1221,2023-03-28 22:14:36,AA_30116214,S
5,9,2023-03-30 00:14:36,AA_30116214,VM
1,122,2023-03-30 01:14:36,AA_28976215,NI
5,52,2023-03-29 22:14:36,AA_28976215,NI
3,6,2023-03-29 22:14:36,AA_28976215,CB
2,273,2023-03-28 23:14:36,AA_65067216,NI
1,6,2023-03-30 00:14:36,AA_65067216,VM
2,8,2023-03-29 22:14:36,AA_65067216,VM
3,54,2023-03-29 00:14:36,AA_65067216,NI
5,2,2023-03-28 23:14:36,AA_72156217,VM
1,7,2023-03-29 23:14:36,AA_72156217,VM
4,219,2023-03-29 01:14:36,AA_72156217,NI
2,35,2023-03-29 00:14:36,AA_72156217,CB
5,162,2023-03-29 01:14:36,AA_47153218,NI
1,105,2023-03-29 23:14:36,AA_47153218,NI
4,3,2023-03-30 01:14:36,AA_60311219,VM
3,5,2023-03-29 00:14:36,AA_60311219,CB
1,11,2023-03-28 23:14:36,AA_60311219,CB
5,1,2023-03-30 01:14:36,AA_99048220,VM
4,1,2023-03-29 00:14:36,AA_99048220,VM
5,10,2023-03-30 01:14:36,AA_76780221,VM
1,2,2023-03-28 23:14:36,AA_76780221,VM
3,78,2023-03-28 22:14:36,AA_15841222,CB
4,188,2023-03-29 23:14:36,AA_15841222,NI
1,207,2023-03-30 00:14:36,AA_79851223,NI
1,182,2023-03-29 22:14:36,AA_79851223,NI
5,6,2023-03-29 22:14:36,AA_51740224,VM
2,1,2023-03-30 00:14:36,AA_51740224,VM
2,3,2023-03-29 23:14:36,AA_84462225,VM
1,42,2023-03-28 23:14:36,AA_84462225,CB
5,6,2023-03-30 00:14:36,AA_41581226,VM
5,2,2023-03-29 23:14:36,AA_41581226,VM
1,207,2023-03-29 22:14:36,AA_41581226,NI
5,11,2023-03-28 22:14:36,AA_65599227,NI
2,2,2023-03-28 23:14:36,AA_65599227,VM
1,18,2023-03-30 00:14:36,AA_65599227,NI
5,7,2023-03-28 22:14:36,AA_77394228,VM
5,291,2023-03-29 23:14:36,AA_77394228,NI
5,1,2023-03-29 22:14:36,AA_63113229,VM
5,5,2023-03-28 23:14:36,AA_63113229,VM
1,4,2023-03-28 22:14:36,AA_27622230,VM
4,8,2023-03-29 00:14:36,AA_27622230,VM
4,1985,2023-03-29 22:14:36,AA_20254231,S
2,2,2023-03-29 23:14:36,AA_20254231,VM
4,196,2023-03-29 00:14:36,AA_14417232,NI
3,8,2023-03-30 00:14:36,AA_14417232,VM
5,9,2023-03-28 23:14:36,AA_14417232,VM
1,227,2023-03-30 00:14:36,AA_14417232,NI
1,9,2023-03-30 01:14:36,AA_14417232,VM
1,10,2023-03-29 00:14:36,AA_22054233,VM
4,7,2023-03-29 23:14:36,AA_22054233,VM
3,70,2023-03-28 22:14:36,AA_22054233,NI
5,100,2023-03-30 01:14:36,AA_52359234,CB
2,1783,2023-03-29 23:14:36,AA_52359234,S
1,6,2023-03-28 23:14:36,AA_52359234,VM
3,120,2023-03-29 00:14:36,AA_66251235,NI
4,11,2023-03-28 23:14:36,AA_66251235,NI
5,62,2023-03-28 22:14:36,AA_68083236,CB
1,5,2023-03-29 22:14:36,AA_68083236,VM
4,53,2023-03-29 23:14:36,AA_65108237,CB
2,92,2023-03-29 00:14:36,AA_65108237,CB
2,45,2023-03-29 00:14:36,AA_65108237,CB
3,5,2023-03-28 22:14:36,AA_65108237,VM
5,60,2023-03-29 00:14:36,AA_15039238,NI
5,297,2023-03-29 01:14:36,AA_15039238,NI
5,169,2023-03-28 22:14:36,AA_96889239,NI
2,7,2023-03-30 00:14:36,AA_96889239,VM
5,2729,2023-03-28 22:14:36,AA_32129240,S
3,192,2023-03-29 22:14:36,AA_32129240,NI
3,4,2023-03-29 23:14:36,AA_32129240,VM
5,9,2023-03-29 23:14:36,AA_32129240,VM
3,726,2023-03-29 00:14:36,AA_28111241,S
3,48,2023-03-29 22:14:36,AA_28111241,CB
5,6,2023-03-28 23:14:36,AA_28111241,VM
3,136,2023-03-28 22:14:36,AA_28111241,NI
1,240,2023-03-28 22:14:36,AA_28111241,NI
3,14,2023-03-28 23:14:36,AA_49041242,CB
5,2625,2023-03-28 22:14:36,AA_49041242,S
3,3,2023-03-29 23:14:36,AA_34559243,VM
3,22,2023-03-29 01:14:36,AA_34559243,NI
4,9,2023-03-29 22:14:36,AA_11868244,VM
5,7,2023-03-29 01:14:36,AA_11868244,VM
3,41,2023-03-28 23:14:36,AA_21115245,NI
4,1519,2023-03-29 00:14:36,AA_21115245,S
2,2,2023-03-30 01:14:36,AA_21115245,VM
4,8,2023-03-30 01:14:36,AA_77190246,VM
2,248,2023-03-29 22:14:36,AA_77190246,NI
3,191,2023-03-29 23:14:36,AA_93537247,NI
2,267,2023-03-29 22:14:36,AA_93537247,NI
3,115,2023-03-29 22:14:36,AA_93537247,NI
1,5,2023-03-30 00:14:36,AA_93537247,VM
4,3,2023-03-29 23:14:36,AA_93537247,VM
5,90,2023-03-28 23:14:36,AA_34891248,CB
3,93,2023-03-28 22:14:36,AA_34891248,CB
3,41,2023-03-28 23:14:36,AA_22853249,NI
3,35,2023-03-29 23:14:36,AA_22853249,NI
3,47,2023-03-30 00:14:36,AA_39361250,NI
1,2,2023-03-30 00:14:36,AA_39361250,VM
1,10,2023-03-30 01:14:36,AA_39361250,VM
3,43,2023-03-29 01:14:36,AA_22539251,NI
5,6,2023-03-29 22:14:36,AA_22539251,NI
5,10,2023-03-29 00:14:36,AA_22539251,VM
4,4,2023-03-29 23:14:36,AA_22539251,VM
5,10,2023-03-28 23:14:36,AA_35898252,VM
4,59,2023-03-28 22:14:36,AA_35898252,NI
4,8,2023-03-28 23:14:36,AA_61934253,VM
1,89,2023-03-30 01:14:36,AA_61934253,CB
5,2684,2023-03-28 23:14:36,AA_61934253,S
5,222,2023-03-28 22:14:36,AA_61934253,NI
1,10,2023-03-30 01:14:36,AA_59049254,VM
5,90,2023-03-29 01:14:36,AA_59049254,CB
3,8,2023-03-30 01:14:36,AA_36031255,VM
4,1,2023-03-29 00:14:36,AA_36031255,VM
5,7,2023-03-29 00:14:36,AA_43937256,VM
2,123,2023-03-29 01:14:36,AA_43937256,NI
5,9,2023-03-29 22:14:36,AA_43937256,VM
1,965,2023-03-29 00:14:36,AA_43937256,S
5,2,2023-03-28 23:14:36,AA_52845257,VM
4,7,2023-03-30 00:14:36,AA_52845257,VM
4,5,2023-03-29 00:14:36,AA_52845257,VM
2,24,2023-03-28 23:14:36,AA_52845257,NI
5,261,2023-03-28 22:14:36,AA_45246258,NI
1,1990,2023-03-29 01:14:36,AA_45246258,S
2,2,2023-03-28 23:14:36,AA_13141259,VM
1,77,2023-03-28 23:14:36,AA_13141259,CB
3,5,2023-03-28 22:14:36,AA_15038260,VM
5,2,2023-03-29 00:14:36,AA_15038260,VM
2,144,2023-03-29 00:14:36,AA_80413261,NI
3,10,2023-03-30 00:14:36,AA_80413261,VM
4,5,2023-03-29 01:14:36,AA_96675262,VM
2,274,2023-03-29 23:14:36,AA_96675262,NI
2,2,2023-03-30 00:14:36,AA_96675262,VM
1,2,2023-03-28 23:14:36,AA_75651263,VM
5,7,2023-03-29 23:14:36,AA_75651263,VM
3,113,2023-03-29 23:14:36,AA_44742264,NI
4,5,2023-03-28 22:14:36,AA_44742264,VM
3,1,2023-03-29 22:14:36,AA_89917265,VM
3,184,2023-03-29 23:14:36,AA_89917265,NI
1,297,2023-03-29 23:14:36,AA_34833266,NI
4,1,2023-03-29 01:14:36,AA_34833266,VM
1,77,2023-03-29 23:14:36,AA_57801267,CB
2,299,2023-03-29 01:14:36,AA_57801267,NI
1,9,2023-03-29 23:14:36,AA_83472268,CB
2,45,2023-03-29 00:14:36,AA_83472268,NI
2,1370,2023-03-30 01:14:36,AA_83472268,S
3,48,2023-03-28 22:14:36,AA_83472268,CB
1,9,2023-03-28 23:14:36,AA_83472268,VM
4,4,2023-03-29 23:14:36,AA_73572269,VM
5,9,2023-03-30 00:14:36,AA_73572269,VM
3,261,2023-03-29 22:14:36,AA_89681270,NI
3,263,2023-03-29 22:14:36,AA_89681270,NI
1,4,2023-03-29 22:14:36,AA_56273271,VM
4,8,2023-03-29 01:14:36,AA_56273271,VM
1,4,2023-03-29 00:14:36,AA_56273271,VM
5,40,2023-03-29 22:14:36,AA_56273271,CB
2,5,2023-03-30 00:14:36,AA_24366272,VM
1,198,2023-03-30 00:14:36,AA_24366272,NI
2,68,2023-03-30 00:14:36,AA_90596273,NI
1,1,2023-03-29 00:14:36,AA_90596273,NI
3,3,2023-03-28 23:14:36,AA_83405274,VM
3,9,2023-03-29 00:14:36,AA_83405274,VM
2,3,2023-03-29 01:14:36,AA_83405274,VM
1,217,2023-03-29 23:14:36,AA_83405274,NI
5,121,2023-03-28 23:14:36,AA_83405274,NI
2,3,2023-03-29 22:14:36,AA_56702275,VM
4,2313,2023-03-28 22:14:36,AA_56702275,S
4,104,2023-03-28 23:14:36,AA_79181276,NI
2,72,2023-03-29 01:14:36,AA_79181276,CB
5,10,2023-03-29 00:14:36,AA_79181276,VM
2,9,2023-03-28 23:14:36,AA_79181276,VM
2,223,2023-03-29 01:14:36,AA_45903277,NI
3,6,2023-03-28 22:14:36,AA_45903277,VM
2,55,2023-03-29 01:14:36,AA_45903277,CB
3,86,2023-03-28 23:14:36,AA_45903277,CB
5,6,2023-03-30 00:14:36,AA_35602278,VM
3,5,2023-03-29 00:14:36,AA_35602278,VM
2,6,2023-03-29 00:14:36,AA_35602278,VM
1,111,2023-03-29 00:14:36,AA_14944279,NI
2,2,2023-03-28 22:14:36,AA_14944279,VM
1,177,2023-03-28 23:14:36,AA_17652280,NI
1,9,2023-03-29 23:14:36,AA_17652280,VM
3,6,2023-03-29 01:14:36,AA_17652280,VM
1,40,2023-03-29 22:14:36,AA_17652280,CB
1,56,2023-03-29 01:14:36,AA_45374281,CB
2,8,2023-03-29 00:14:36,AA_45374281,VM
4,279,2023-03-30 01:14:36,AA_12247282,NI
5,53,2023-03-28 22:14:36,AA_12247282,CB
2,273,2023-03-28 23:14:36,AA_71185283,NI
3,1,2023-03-28 23:14:36,AA_71185283,VM
5,3,2023-03-30 00:14:36,AA_71185283,VM
3,144,2023-03-30 00:14:36,AA_71185283,NI
1,10,2023-03-29 01:14:36,AA_71185283,VM
4,5,2023-03-28 23:14:36,AA_44529284,VM
3,3,2023-03-30 01:14:36,AA_44529284,VM
2,2,2023-03-29 00:14:36,AA_30466285,VM
2,131,2023-03-28 22:14:36,AA_30466285,NI
4,582,2023-03-28 23:14:36,AA_47685286,S
5,5,2023-03-29 22:14:36,AA_47685286,VM
2,8,2023-03-30 00:14:36,AA_28698287,VM
3,36,2023-03-29 01:14:36,AA_28698287,NI
4,56,2023-03-28 23:14:36,AA_28698287,NI
5,46,2023-03-30 01:14:36,AA_28698287,NI
2,10,2023-03-28 23:14:36,AA_34546288,VM
1,164,2023-03-28 22:14:36,AA_34546288,NI
3,69,2023-03-29 00:14:36,AA_34546288,CB
4,509,2023-03-29 01:14:36,AA_32411289,S
5,6,2023-03-28 22:14:36,AA_32411289,VM
2,52,2023-03-28 22:14:36,AA_32411289,NI
1,2,2023-03-28 22:14:36,AA_32411289,VM
1,34,2023-03-30 00:14:36,AA_74880290,CB
5,153,2023-03-30 01:14:36,AA_74880290,NI
2,2,2023-03-29 23:14:36,AA_74157291,VM
5,292,2023-03-29 01:14:36,AA_74157291,NI
2,1446,2023-03-29 23:14:36,AA_74157291,S
4,869,2023-03-29 01:14:36,AA_74157291,S
2,187,2023-03-30 01:14:36,AA_74157291,NI
5,4,2023-03-29 23:14:36,AA_69870292,VM
5,1219,2023-03-30 00:14:36,AA_69870292,S
2,1734,2023-03-29 22:14:36,AA_27676293,S
4,9,2023-03-28 23:14:36,AA_27676293,VM
1,91,2023-03-29 23:14:36,AA_24475294,CB
2,5,2023-03-28 22:14:36,AA_24475294,VM
2,5,2023-03-28 22:14:36,AA_24475294,VM
4,10,2023-03-29 22:14:36,AA_94515295,VM
2,6,2023-03-30 00:14:36,AA_94515295,VM
5,25,2023-03-28 22:14:36,AA_94515295,CB
4,20,2023-03-30 00:14:36,AA_94515295,NI
4,258,2023-03-29 01:14:36,AA_98914296,NI
2,2627,2023-03-29 22:14:36,AA_98914296,S
1,6,2023-03-28 22:14:36,AA_62441297,VM
3,3,2023-03-28 23:14:36,AA_62441297,VM
3,2,2023-03-29 01:14:36,AA_62441297,VM
2,6,2023-03-29 01:14:36,AA_62441297,VM
3,20,2023-03-29 01:14:36,AA_99455298,CB
5,9,2023-03-29 23:14:36,AA_99455298,VM
5,60,2023-03-30 01:14:36,AA_93323299,CB
4,8,2023-03-28 23:14:36,AA_93323299,VM
4,2,2023-03-29 01:14:36,AA_93323299,VM
5,8,2023-03-28 23:14:36,AA_93323299,VM
2,9,2023-03-29 22:14:36,AA_25050300,VM
1,69,2023-03-28 23:14:36,AA_25050300,CB
3,3,2023-03-29 00:14:36,AA_31906301,VM
5,198,2023-03-28 22:14:36,AA_31906301,NI
4,2129,2023-03-30 01:14:36,AA_31906301,S
4,10,2023-03-29 22:14:36,AA_30904302,VM
5,27,2023-03-30 01:14:36,AA_30904302,CB
2,157,2023-03-29 00:14:36,AA_30904302,NI
4,2,2023-03-28 23:14:36,AA_44134303,VM
3,205,2023-03-30 01:14:36,AA_44134303,NI
2,6,2023-03-29 01:14:36,AA_44134303,VM
1,149,2023-03-28 23:14:36,AA_44134303,NI
2,9,2023-03-28 22:14:36,AA_44134303,VM
1,281,2023-03-30 00:14:36,AA_76750304,NI
5,733,2023-03-30 01:14:36,AA_76750304,S
3,485,2023-03-29 00:14:36,AA_76750304,S
4,65,2023-03-29 22:14:36,AA_76750304,CB
5,14,2023-03-29 00:14:36,AA_76750304,NI
4,78,2023-03-28 23:14:36,AA_80647305,CB
4,142,2023-03-29 22:14:36,AA_80647305,NI
4,30,2023-03-28 23:14:36,AA_21061306,CB
1,123,2023-03-30 01:14:36,AA_21061306,NI
2,8,2023-03-30 01:14:36,AA_63564307,VM
1,203,2023-03-29 01:14:36,AA_63564307,NI
2,5,2023-03-29 01:14:36,AA_60764308,VM
1,132,2023-03-28 22:14:36,AA_60764308,NI
4,219,2023-03-28 22:14:36,AA_60764308,NI
3,10,2023-03-30 00:14:36,AA_60764308,VM
5,7,2023-03-30 01:14:36,AA_60764308,VM
1,67,2023-03-29 01:14:36,AA_32499309,CB
4,70,2023-03-29 01:14:36,AA_32499309,CB
2,8,2023-03-29 00:14:36,AA_57334310,VM
3,61,2023-03-30 01:14:36,AA_57334310,CB
2,46,2023-03-28 22:14:36,AA_57334310,NI
5,3,2023-03-29 23:14:36,AA_91024311,VM
2,1129,2023-03-29 23:14:36,AA_91024311,S
3,4,2023-03-28 23:14:36,AA_67440312,VM
3,8,2023-03-28 23:14:36,AA_67440312,VM
1,4,2023-03-28 22:14:36,AA_81693313,VM
1,4,2023-03-29 22:14:36,AA_81693313,VM
2,69,2023-03-30 00:14:36,AA_20010314,NI
5,10,2023-03-29 22:14:36,AA_20010314,VM
1,2,2023-03-30 01:14:36,AA_20010314,VM
1,32,2023-03-30 00:14:36,AA_38107315,CB
1,9,2023-03-28 23:14:36,AA_38107315,VM
5,189,2023-03-28 23:14:36,AA_38107315,NI
3,87,2023-03-30 00:14:36,AA_38107315,NI
2,24,2023-03-28 22:14:36,AA_38107315,NI
1,3,2023-03-30 01:14:36,AA_21437316,VM
1,7,2023-03-28 23:14:36,AA_21437316,VM
1,4,2023-03-28 23:14:36,AA_91753317,VM
5,9,2023-03-30 00:14:36,AA_91753317,VM
1,232,2023-03-29 00:14:36,AA_91753317,NI
2,76,2023-03-28 23:14:36,AA_91753317,CB
4,2443,2023-03-29 00:14:36,AA_92653318,S
5,879,2023-03-28 23:14:36,AA_92653318,S
5,1890,2023-03-30 00:14:36,AA_71431319,S
5,10,2023-03-30 00:14:36,AA_71431319,VM
1,284,2023-03-29 01:14:36,AA_74945320,NI
4,83,2023-03-28 23:14:36,AA_74945320,CB
2,1,2023-03-30 00:14:36,AA_74945320,VM
4,1,2023-03-29 00:14:36,AA_99262321,VM
5,7,2023-03-28 23:14:36,AA_99262321,VM
4,2099,2023-03-28 22:14:36,AA_87262322,S
4,6,2023-03-28 23:14:36,AA_87262322,VM
5,1204,2023-03-30 01:14:36,AA_87262322,S
5,10,2023-03-29 23:14:36,AA_81507323,VM
4,26,2023-03-30 01:14:36,AA_81507323,CB
3,4,2023-03-28 23:14:36,AA_64359324,VM
2,7,2023-03-30 01:14:36,AA_64359324,VM
3,106,2023-03-30 01:14:36,AA_96047325,NI
5,6,2023-03-29 22:14:36,AA_96047325,VM
3,93,2023-03-30 01:14:36,AA_96047325,NI
4,1,2023-03-29 22:14:36,AA_84682326,VM
2,6,2023-03-30 00:14:36,AA_84682326,VM
2,5,2023-03-29 22:14:36,AA_69097327,VM
2,118,2023-03-28 22:14:36,AA_69097327,NI
3,1798,2023-03-28 23:14:36,AA_60948328,S
2,6,2023-03-29 00:14:36,AA_60948328,VM
4,1,2023-03-30 00:14:36,AA_80621329,VM
2,25,2023-03-29 01:14:36,AA_80621329,CB
5,260,2023-03-30 00:14:36,AA_50902330,NI
1,46,2023-03-30 01:14:36,AA_50902330,CB
4,264,2023-03-29 01:14:36,AA_88828331,NI
2,2223,2023-03-28 23:14:36,AA_88828331,S
5,4,2023-03-29 22:14:36,AA_88828331,VM
5,204,2023-03-30 00:14:36,AA_50768332,NI
2,91,2023-03-29 23:14:36,AA_50768332,CB
5,40,2023-03-29 01:14:36,AA_50768332,CB
1,91,2023-03-30 01:14:36,AA_50768332,CB
1,213,2023-03-29 01:14:36,AA_50768332,NI
4,2820,2023-03-29 00:14:36,AA_80647333,S
3,2,2023-03-29 01:14:36,AA_80647333,VM
3,187,2023-03-29 00:14:36,AA_80647333,NI
3,276,2023-03-29 01:14:36,AA_80647333,NI
3,9,2023-03-28 22:14:36,AA_75520334,VM
4,8,2023-03-29 00:14:36,AA_75520334,VM
1,3,2023-03-29 23:14:36,AA_75520334,VM
4,7,2023-03-29 00:14:36,AA_15906335,VM
2,9,2023-03-29 01:14:36,AA_15906335,VM
2,241,2023-03-30 00:14:36,AA_15906335,NI
2,47,2023-03-30 01:14:36,AA_15906335,CB
5,89,2023-03-29 01:14:36,AA_33438336,CB
3,8,2023-03-29 22:14:36,AA_33438336,VM
2,59,2023-03-28 22:14:36,AA_33438336,NI
2,7,2023-03-28 22:14:36,AA_82501337,VM
4,1,2023-03-28 22:14:36,AA_82501337,CB
5,79,2023-03-30 01:14:36,AA_51722338,CB
4,1,2023-03-29 00:14:36,AA_51722338,VM
4,201,2023-03-30 00:14:36,AA_58570339,NI
3,10,2023-03-30 01:14:36,AA_58570339,VM
5,10,2023-03-28 23:14:36,AA_58570339,VM
5,4,2023-03-29 00:14:36,AA_58570339,VM
1,217,2023-03-30 01:14:36,AA_58570339,NI
1,476,2023-03-29 00:14:36,AA_34873340,S
3,52,2023-03-29 22:14:36,AA_34873340,NI
2,6,2023-03-29 22:14:36,AA_45058341,VM
5,88,2023-03-30 01:14:36,AA_45058341,CB
1,2,2023-03-30 00:14:36,AA_91054342,VM
1,59,2023-03-29 00:14:36,AA_91054342,NI
4,95,2023-03-30 01:14:36,AA_63489343,CB
4,142,2023-03-30 00:14:36,AA_63489343,NI
3,2,2023-03-30 00:14:36,AA_63489343,VM
4,179,2023-03-28 23:14:36,AA_87426344,NI
2,4,2023-03-29 00:14:36,AA_87426344,VM
5,3,2023-03-30 00:14:36,AA_87426344,VM
2,64,2023-03-29 22:14:36,AA_32570345,NI
2,10,2023-03-29 00:14:36,AA_32570345,VM
2,226,2023-03-30 01:14:36,AA_32570345,NI
2,3,2023-03-28 23:14:36,AA_32570345,VM
2,5,2023-03-29 01:14:36,AA_32570345,VM
4,96,2023-03-29 00:14:36,AA_18812346,NI
4,1813,2023-03-29 00:14:36,AA_18812346,S
4,239,2023-03-30 01:14:36,AA_91242347,NI
2,1,2023-03-29 22:14:36,AA_91242347,VM
1,3,2023-03-29 00:14:36,AA_91242347,VM
3,2,2023-03-29 01:14:36,AA_21928348,VM
5,5,2023-03-28 22:14:36,AA_21928348,VM
3,76,2023-03-28 23:14:36,AA_21928348,CB
3,5,2023-03-30 01:14:36,AA_21928348,VM
1,220,2023-03-29 01:14:36,AA_21928348,NI
1,10,2023-03-28 23:14:36,AA_32080349,VM
5,4,2023-03-29 23:14:36,AA_32080349,VM
2,4,2023-03-29 22:14:36,AA_32080349,VM
5,1,2023-03-30 01:14:36,AA_32080349,VM
3,52,2023-03-28 22:14:36,AA_37300350,NI
2,65,2023-03-28 23:14:36,AA_37300350,NI
3,159,2023-03-30 00:14:36,AA_95466351,NI
2,185,2023-03-30 01:14:36,AA_95466351,NI
3,243,2023-03-28 22:14:36,AA_95466351,NI
1,2,2023-03-28 22:14:36,AA_13199352,VM
5,1046,2023-03-29 22:14:36,AA_13199352,S
3,1370,2023-03-30 01:14:36,AA_13199352,S
3,146,2023-03-28 23:14:36,AA_13199352,NI
5,1493,2023-03-30 00:14:36,AA_55321353,S
4,9,2023-03-29 00:14:36,AA_55321353,VM
1,1,2023-03-29 01:14:36,AA_55321353,VM
4,299,2023-03-29 22:14:36,AA_21367354,NI
3,1,2023-03-29 00:14:36,AA_21367354,VM
3,91,2023-03-29 00:14:36,AA_32567355,CB
4,7,2023-03-30 01:14:36,AA_32567355,VM
2,7,2023-03-30 01:14:36,AA_32567355,VM
5,2,2023-03-28 23:14:36,AA_90597356,VM
5,10,2023-03-30 01:14:36,AA_90597356,CB
3,1653,2023-03-30 00:14:36,AA_66937357,S
3,8,2023-03-29 00:14:36,AA_66937357,VM
1,95,2023-03-28 22:14:36,AA_66937357,NI
1,2657,2023-03-29 01:14:36,AA_72778358,S
3,3,2023-03-29 00:14:36,AA_72778358,VM
2,11,2023-03-29 23:14:36,AA_39007359,CB
5,102,2023-03-29 00:14:36,AA_39007359,NI
1,8,2023-03-29 01:14:36,AA_39007359,VM
5,22,2023-03-29 01:14:36,AA_19180360,CB
5,4,2023-03-28 23:14:36,AA_19180360,VM
5,4,2023-03-29 01:14:36,AA_19180360,VM
4,3,2023-03-29 00:14:36,AA_19180360,VM
1,6,2023-03-29 01:14:36,AA_19180360,VM
2,10,2023-03-29 22:14:36,AA_82781361,VM
5,2334,2023-03-29 22:14:36,AA_82781361,S
4,26,2023-03-30 00:14:36,AA_65186362,CB
5,54,2023-03-28 23:14:36,AA_65186362,CB
3,2,2023-03-29 01:14:36,AA_65186362,VM
3,1218,2023-03-29 22:14:36,AA_65186362,S
3,6,2023-03-30 00:14:36,AA_65186362,VM
1,8,2023-03-29 00:14:36,AA_51154363,VM
4,7,2023-03-29 00:14:36,AA_51154363,VM
3,81,2023-03-29 01:14:36,AA_94087364,CB
5,2,2023-03-30 01:14:36,AA_94087364,VM
3,3,2023-03-28 23:14:36,AA_94087364,VM
5,75,2023-03-29 00:14:36,AA_21087365,CB
3,5,2023-03-28 23:14:36,AA_21087365,VM
3,92,2023-03-28 23:14:36,AA_20134366,CB
3,82,2023-03-29 22:14:36,AA_20134366,NI
5,9,2023-03-30 00:14:36,AA_46043367,VM
4,268,2023-03-29 22:14:36,AA_46043367,NI
3,4,2023-03-29 01:14:36,AA_26390368,VM
2,487,2023-03-29 01:14:36,AA_26390368,S
1,44,2023-03-29 22:14:36,AA_26390368,NI
2,2884,2023-03-28 22:14:36,AA_72840369,S
4,74,2023-03-29 22:14:36,AA_72840369,NI
5,34,2023-03-30 01:14:36,AA_43083370,CB
2,3,2023-03-28 22:14:36,AA_43083370,VM
1,2,2023-03-28 22:14:36,AA_22359371,VM
4,183,2023-03-30 00:14:36,AA_22359371,NI
5,9,2023-03-30 01:14:36,AA_13243372,VM
2,6,2023-03-30 00:14:36,AA_13243372,VM
1,185,2023-03-29 01:14:36,AA_13243372,NI
5,30,2023-03-29 00:14:36,AA_84168373,NI
3,10,2023-03-29 23:14:36,AA_84168373,VM
3,4,2023-03-29 01:14:36,AA_53418374,VM
4,10,2023-03-30 00:14:36,AA_53418374,VM
1,936,2023-03-30 01:14:36,AA_53418374,S
4,10,2023-03-29 01:14:36,AA_17786375,CB
3,66,2023-03-28 23:14:36,AA_17786375,CB
4,5,2023-03-30 01:14:36,AA_60990376,VM
1,4,2023-03-28 22:14:36,AA_60990376,VM
1,6,2023-03-29 23:14:36,AA_60990376,VM
4,9,2023-03-28 23:14:36,AA_73621377,VM
3,8,2023-03-30 00:14:36,AA_73621377,VM
3,10,2023-03-30 00:14:36,AA_51961378,VM
4,1,2023-03-29 00:14:36,AA_51961378,VM
1,189,2023-03-28 23:14:36,AA_51961378,NI
4,3,2023-03-29 00:14:36,AA_52640379,VM
2,65,2023-03-30 00:14:36,AA_52640379,CB
