call_centre_code,campaign_id,date_sent,lead_id
2,2,2023/03/29,AA_36245775
2,3,2023/03/30,AA_71669776
2,3,2023/03/29,AA_51623777
2,1,2023/03/30,AA_54332778
1,2,2023/03/29,AA_42694779
1,1,2023/03/30,AA_83746780
1,1,2023/03/29,AA_45792781
2,3,2023/03/30,AA_96075782
2,2,2023/03/29,AA_77273783
2,3,2023/03/30,AA_77630784
1,3,2023/03/29,AA_81412785
1,2,2023/03/30,AA_53698786
1,1,2023/03/29,AA_23208787
2,1,2023/03/30,AA_86508788
1,3,2023/03/29,AA_49945789
1,1,2023/03/30,AA_42934790
1,2,2023/03/29,AA_20961791
2,2,2023/03/30,AA_81740792
1,2,2023/03/29,AA_31217793
1,1,2023/03/30,AA_61358794
2,1,2023/03/29,AA_47147795
1,1,2023/03/30,AA_11504796
1,3,2023/03/29,AA_60338797
2,1,2023/03/30,AA_49403798
2,2,2023/03/29,AA_13729799
1,2,2023/03/30,AA_55521800
1,2,2023/03/29,AA_85574801
2,2,2023/03/30,AA_73710802
2,3,2023/03/29,AA_41325803
2,3,2023/03/30,AA_46973804
2,2,2023/03/29,AA_76716805
2,1,2023/03/30,AA_61268806
2,3,2023/03/29,AA_70646807
2,2,2023/03/30,AA_88056808
1,1,2023/03/29,AA_55218809
2,1,2023/03/30,AA_87911810
2,3,2023/03/29,AA_45493811
2,1,2023/03/30,AA_91126812
2,2,2023/03/29,AA_60618813
2,1,2023/03/30,AA_16765814
2,3,2023/03/29,AA_38062815
2,1,2023/03/30,AA_58080816
1,3,2023/03/29,AA_64579817
2,1,2023/03/30,AA_82327818
2,2,2023/03/29,AA_23334819
1,3,2023/03/30,AA_86784820
1,1,2023/03/29,AA_57059821
1,3,2023/03/30,AA_84962822
2,2,2023/03/29,AA_72279823
2,3,2023/03/30,AA_48312824
1,1,2023/03/29,AA_40873825
2,3,2023/03/30,AA_74447826
2,3,2023/03/29,AA_71749827
1,2,2023/03/30,AA_10165828
1,3,2023/03/29,AA_87469829
1,3,2023/03/30,AA_31370830
2,1,2023/03/29,AA_38652831
2,3,2023/03/30,AA_57154832
1,3,2023/03/29,AA_25004833
2,1,2023/03/30,AA_75438834
1,2,2023/03/29,AA_83561835
1,3,2023/03/30,AA_80554836
2,1,2023/03/29,AA_52800837
1,2,2023/03/30,AA_84799838
2,2,2023/03/29,AA_62997839
2,3,2023/03/30,AA_27695840
1,2,2023/03/29,AA_10068841
2,3,2023/03/30,AA_20034842
1,3,2023/03/29,AA_68204843
1,2,2023/03/30,AA_77017844
1,2,2023/03/29,AA_90429845
2,3,2023/03/30,AA_11655846
2,3,2023/03/29,AA_42500847
2,3,2023/03/30,AA_74150848
1,3,2023/03/29,AA_76653849
2,1,2023/03/30,AA_15380850
1,3,2023/03/29,AA_72221851
1,3,2023/03/30,AA_54113852
2,1,2023/03/29,AA_17870853
2,1,2023/03/30,AA_79875854
2,2,2023/03/29,AA_34033855
2,1,2023/03/30,AA_75810856
1,1,2023/03/29,AA_88626857
2,2,2023/03/30,AA_31222858
1,2,2023/03/29,AA_77095859
2,1,2023/03/30,AA_82790860
1,2,2023/03/29,AA_99080861
2,1,2023/03/30,AA_87201862
2,2,2023/03/29,AA_88556863
2,1,2023/03/30,AA_19887864
2,1,2023/03/29,AA_14676865
2,2,2023/03/30,AA_28570866
2,2,2023/03/29,AA_75405867
2,2,2023/03/30,AA_26622868
2,1,2023/03/29,AA_53447869
2,3,2023/03/30,AA_82647870
2,1,2023/03/29,AA_72396871
1,3,2023/03/30,AA_50169872
2,3,2023/03/29,AA_61226873
2,1,2023/03/30,AA_69018874
2,1,2023/03/29,AA_15136875
2,2,2023/03/30,AA_54231876
1,1,2023/03/29,AA_12752877
2,1,2023/03/30,AA_35597878
1,3,2023/03/29,AA_60240879
2,1,2023/03/30,AA_63560880
1,3,2023/03/29,AA_83780881
1,3,2023/03/30,AA_74923882
1,1,2023/03/29,AA_52440883
1,1,2023/03/30,AA_89869884
1,2,2023/03/29,AA_39223885
2,3,2023/03/30,AA_35739886
1,1,2023/03/29,AA_96346887
2,3,2023/03/30,AA_98131888
1,1,2023/03/29,AA_79223889
2,2,2023/03/30,AA_32131890
1,2,2023/03/29,AA_65733891
2,2,2023/03/30,AA_86741892
1,2,2023/03/29,AA_29558893
2,3,2023/03/30,AA_28024894
2,1,2023/03/29,AA_19597895
2,1,2023/03/30,AA_37765896
2,3,2023/03/29,AA_39242897
1,2,2023/03/30,AA_90243898
1,1,2023/03/29,AA_96059899
1,2,2023/03/30,AA_41268900
2,3,2023/03/29,AA_41075901
2,1,2023/03/30,AA_80644902
2,3,2023/03/29,AA_47847903
1,1,2023/03/30,AA_65427904
2,2,2023/03/29,AA_18561905
2,1,2023/03/30,AA_16695906
2,2,2023/03/29,AA_84348907
1,3,2023/03/30,AA_44522908
2,1,2023/03/29,AA_29701909
1,2,2023/03/30,AA_75971910
2,1,2023/03/29,AA_58553911
1,1,2023/03/30,AA_83489912
2,2,2023/03/29,AA_97600913
1,3,2023/03/30,AA_44663914
1,2,2023/03/29,AA_38325915
1,2,2023/03/30,AA_96943916
2,3,2023/03/29,AA_27007917
2,3,2023/03/30,AA_97604918
2,2,2023/03/29,AA_26285919
1,1,2023/03/30,AA_14973920
1,2,2023/03/29,AA_96554921
1,2,2023/03/30,AA_40893922
1,1,2023/03/29,AA_25997923
2,1,2023/03/30,AA_79093924
2,1,2023/03/29,AA_58738925
2,3,2023/03/30,AA_26296926
2,1,2023/03/29,AA_65971927
2,2,2023/03/30,AA_39109928
1,3,2023/03/29,AA_23893929
1,2,2023/03/30,AA_15397930
2,3,2023/03/29,AA_69030931
2,3,2023/03/30,AA_28045932
2,3,2023/03/29,AA_65228933
1,2,2023/03/30,AA_60605934
1,1,2023/03/29,AA_20617935
2,2,2023/03/30,AA_50313936
2,3,2023/03/29,AA_19479937
1,3,2023/03/30,AA_59707938
1,2,2023/03/29,AA_75372939
2,1,2023/03/30,AA_95141940
2,2,2023/03/29,AA_78298941
2,2,2023/03/30,AA_62490942
2,2,2023/03/29,AA_34745943
1,3,2023/03/30,AA_22655944
1,3,2023/03/29,AA_67073945
1,2,2023/03/30,AA_99733946
2,1,2023/03/29,AA_74396947
1,2,2023/03/30,AA_91070948
2,2,2023/03/29,AA_28188949
2,1,2023/03/30,AA_84997950
1,2,2023/03/29,AA_77563951
1,2,2023/03/30,AA_56021952
2,3,2023/03/29,AA_82392953
2,2,2023/03/30,AA_67523954
1,1,2023/03/29,AA_21210955
2,2,2023/03/30,AA_20311956
2,1,2023/03/29,AA_20080957
2,1,2023/03/30,AA_68079958
2,2,2023/03/29,AA_43952959
2,2,2023/03/30,AA_51127960
1,3,2023/03/29,AA_80395961
1,1,2023/03/30,AA_62760962
2,3,2023/03/29,AA_18605963
1,1,2023/03/30,AA_99702964
2,3,2023/03/29,AA_74510965
1,3,2023/03/30,AA_82600966
2,2,2023/03/29,AA_48085967
1,3,2023/03/30,AA_21651968
2,2,2023/03/29,AA_65387969
2,3,2023/03/30,AA_51730970
2,1,2023/03/29,AA_65978971
1,3,2023/03/30,AA_95771972
1,2,2023/03/29,AA_11309973
2,2,2023/03/30,AA_72609974
1,1,2023/03/29,AA_99052975
2,1,2023/03/30,AA_37070976
1,3,2023/03/29,AA_95812977
1,1,2023/03/30,AA_13003978
2,2,2023/03/29,AA_86467979
2,3,2023/03/30,AA_98334980
1,2,2023/03/29,AA_90631981
1,2,2023/03/30,AA_71118982
2,2,2023/03/29,AA_11488983
1,1,2023/03/30,AA_78612984
1,1,2023/03/29,AA_89289985
2,3,2023/03/30,AA_21346986
2,3,2023/03/29,AA_37429987
2,3,2023/03/30,AA_72246988
1,1,2023/03/29,AA_91132989
1,2,2023/03/30,AA_22415990
1,2,2023/03/29,AA_73549991
1,3,2023/03/30,AA_53409992
1,2,2023/03/29,AA_63247993
2,3,2023/03/30,AA_44166994
2,3,2023/03/29,AA_10083995
1,1,2023/03/30,AA_18440996
1,1,2023/03/29,AA_34699997
2,3,2023/03/30,AA_95905998
1,2,2023/03/29,AA_67808999
1,2,2023/03/30,AA_833371000
1,2,2023/03/29,AA_893361001
1,2,2023/03/30,AA_768511002
2,3,2023/03/29,AA_376191003
2,2,2023/03/30,AA_700831004
1,1,2023/03/29,AA_145391005
1,3,2023/03/30,AA_377751006
2,3,2023/03/29,AA_757361007
1,1,2023/03/30,AA_368091008
2,1,2023/03/29,AA_172561009
2,1,2023/03/30,AA_672761010
2,3,2023/03/29,AA_715611011
2,1,2023/03/30,AA_865211012
2,2,2023/03/29,AA_961401013
1,3,2023/03/30,AA_438331014
1,3,2023/03/29,AA_228711015
2,1,2023/03/30,AA_309971016
2,2,2023/03/29,AA_880331017
2,2,2023/03/30,AA_331531018
2,2,2023/03/29,AA_586361019
1,1,2023/03/30,AA_264181020
2,1,2023/03/29,AA_655531021
1,2,2023/03/30,AA_336491022
2,1,2023/03/29,AA_802741023
1,3,2023/03/30,AA_278691024
2,3,2023/03/29,AA_300801025
1,2,2023/03/30,AA_819921026
2,3,2023/03/29,AA_892081027
1,2,2023/03/30,AA_388601028
1,1,2023/03/29,AA_463221029
1,3,2023/03/30,AA_697621030
2,3,2023/03/29,AA_196661031
1,2,2023/03/30,AA_720191032
2,1,2023/03/29,AA_251991033
2,1,2023/03/30,AA_962241034
1,2,2023/03/29,AA_939681035
2,3,2023/03/30,AA_958661036
1,1,2023/03/29,AA_610641037
2,2,2023/03/30,AA_642191038
2,1,2023/03/29,AA_662591039
2,2,2023/03/30,AA_370141040
1,3,2023/03/29,AA_478921041
2,1,2023/03/30,AA_164411042
2,3,2023/03/29,AA_732211043
1,1,2023/03/30,AA_525901044
2,2,2023/03/29,AA_539131045
1,2,2023/03/30,AA_529041046
2,2,2023/03/29,AA_279231047
1,1,2023/03/30,AA_891051048
1,3,2023/03/29,AA_540911049
1,2,2023/03/30,AA_103171050
1,3,2023/03/29,AA_311171051
1,3,2023/03/30,AA_699381052
1,3,2023/03/29,AA_854881053
1,3,2023/03/30,AA_279031054
1,2,2023/03/29,AA_665661055
1,2,2023/03/30,AA_564021056
1,3,2023/03/29,AA_788511057
1,3,2023/03/30,AA_360291058
2,2,2023/03/29,AA_336041059
2,1,2023/03/30,AA_758201060
1,2,2023/03/29,AA_401141061
2,3,2023/03/30,AA_289061062
2,1,2023/03/29,AA_890131063
1,3,2023/03/30,AA_117341064
1,3,2023/03/29,AA_886931065
2,3,2023/03/30,AA_108761066
1,2,2023/03/29,AA_847271067
2,1,2023/03/30,AA_719331068
1,1,2023/03/29,AA_600461069
2,3,2023/03/30,AA_477211070
2,2,2023/03/29,AA_338241071
1,3,2023/03/30,AA_835921072
2,1,2023/03/29,AA_143131073
2,3,2023/03/30,AA_251181074
1,3,2023/03/29,AA_472661075
2,1,2023/03/30,AA_223071076
2,1,2023/03/29,AA_905681077
2,2,2023/03/30,AA_748771078
1,3,2023/03/29,AA_237631079
2,2,2023/03/30,AA_272731080
1,3,2023/03/29,AA_790341081
2,1,2023/03/30,AA_826211082
1,3,2023/03/29,AA_828001083
1,2,2023/03/30,AA_303761084
1,2,2023/03/29,AA_552391085
2,1,2023/03/30,AA_254881086
2,3,2023/03/29,AA_675111087
1,2,2023/03/30,AA_735351088
1,1,2023/03/29,AA_143001089
2,3,2023/03/30,AA_131931090
1,2,2023/03/29,AA_693091091
2,1,2023/03/30,AA_295851092
2,2,2023/03/29,AA_916891093
1,2,2023/03/30,AA_754991094
2,1,2023/03/29,AA_624381095
2,1,2023/03/30,AA_593031096
1,2,2023/03/29,AA_143851097
2,3,2023/03/30,AA_828321098
1,3,2023/03/29,AA_834551099
1,3,2023/03/30,AA_522011100
2,2,2023/03/29,AA_242451101
2,3,2023/03/30,AA_174231102
1,2,2023/03/29,AA_981261103
1,3,2023/03/30,AA_978331104
1,3,2023/03/29,AA_364661105
2,3,2023/03/30,AA_417271106
1,1,2023/03/29,AA_723541107
2,3,2023/03/30,AA_183141108
1,3,2023/03/29,AA_225751109
2,2,2023/03/30,AA_548781110
1,1,2023/03/29,AA_560661111
1,2,2023/03/30,AA_685041112
2,2,2023/03/29,AA_764791113
1,2,2023/03/30,AA_379971114
1,3,2023/03/29,AA_817061115
1,1,2023/03/30,AA_961851116
2,2,2023/03/29,AA_681701117
1,3,2023/03/30,AA_296371118
2,1,2023/03/29,AA_458371119
2,2,2023/03/30,AA_344191120
1,2,2023/03/29,AA_955471121
2,2,2023/03/30,AA_464511122
1,3,2023/03/29,AA_658161123
2,1,2023/03/30,AA_598381124
1,3,2023/03/29,AA_331351125
2,2,2023/03/30,AA_400331126
1,2,2023/03/29,AA_193871127
2,2,2023/03/30,AA_866941128
2,3,2023/03/29,AA_893291129
1,3,2023/03/30,AA_360631130
2,1,2023/03/29,AA_810041131
1,1,2023/03/30,AA_803231132
1,3,2023/03/29,AA_261601133
1,2,2023/03/30,AA_967841134
2,3,2023/03/29,AA_152531135
1,2,2023/03/30,AA_994621136
2,1,2023/03/29,AA_742521137
2,2,2023/03/30,AA_530311138
1,3,2023/03/29,AA_122931139
1,2,2023/03/30,AA_348941140
1,2,2023/03/29,AA_132791141
1,1,2023/03/30,AA_871571142
2,2,2023/03/29,AA_361951143
2,1,2023/03/30,AA_321631144
1,2,2023/03/29,AA_432401145
2,3,2023/03/30,AA_792511146
1,3,2023/03/29,AA_551421147
1,1,2023/03/30,AA_969791148
2,2,2023/03/29,AA_304821149
2,1,2023/03/30,AA_701051150
2,3,2023/03/29,AA_715301151
2,2,2023/03/30,AA_682911152
2,2,2023/03/29,AA_515901153
2,3,2023/03/30,AA_294141154
1,3,2023/03/29,AA_264201155
2,1,2023/03/30,AA_262541156
2,1,2023/03/29,AA_789671157
2,1,2023/03/30,AA_462191158
1,1,2023/03/29,AA_233331159
1,1,2023/03/30,AA_192541160
2,1,2023/03/29,AA_566261161
1,1,2023/03/30,AA_813111162
2,3,2023/03/29,AA_668311163
2,2,2023/03/30,AA_267211164
1,1,2023/03/29,AA_915221165
1,3,2023/03/30,AA_475341166
1,3,2023/03/29,AA_280701167
1,2,2023/03/30,AA_890131168
1,2,2023/03/29,AA_143891169
1,3,2023/03/30,AA_858891170
1,1,2023/03/29,AA_328701171
1,2,2023/03/30,AA_108031172
2,3,2023/03/29,AA_396701173
1,1,2023/03/30,AA_386351174
1,3,2023/03/29,AA_169291175
1,3,2023/03/30,AA_856581176
2,3,2023/03/29,AA_359911177
1,1,2023/03/30,AA_985781178
1,2,2023/03/29,AA_520601179
1,1,2023/03/30,AA_330511180
2,2,2023/03/29,AA_806761181
1,1,2023/03/30,AA_785681182
1,1,2023/03/29,AA_963171183
2,3,2023/03/30,AA_660611184
1,3,2023/03/29,AA_544001185
1,1,2023/03/30,AA_896521186
1,3,2023/03/29,AA_454921187
1,2,2023/03/30,AA_355401188
2,1,2023/03/29,AA_769211189
1,3,2023/03/30,AA_437481190
2,3,2023/03/29,AA_638831191
1,1,2023/03/30,AA_830951192
2,1,2023/03/29,AA_327811193
1,2,2023/03/30,AA_243551194
2,2,2023/03/29,AA_381321195
1,2,2023/03/30,AA_797121196
1,1,2023/03/29,AA_127651197
1,2,2023/03/30,AA_964821198
1,1,2023/03/29,AA_892051199
1,2,2023/03/30,AA_126781200
2,1,2023/03/29,AA_701481201
1,1,2023/03/30,AA_640551202
1,2,2023/03/29,AA_729651203
1,2,2023/03/30,AA_205741204
2,2,2023/03/29,AA_387921205
2,3,2023/03/30,AA_364321206
2,1,2023/03/29,AA_467271207
1,2,2023/03/30,AA_900251208
2,1,2023/03/29,AA_178441209
2,1,2023/03/30,AA_668711210
1,3,2023/03/29,AA_268451211
1,1,2023/03/30,AA_660591212
1,2,2023/03/29,AA_478741213
2,2,2023/03/30,AA_651111214
2,3,2023/03/29,AA_227561215
2,1,2023/03/30,AA_296981216
2,2,2023/03/29,AA_997231217
1,1,2023/03/30,AA_853891218
1,2,2023/03/29,AA_659841219
1,3,2023/03/30,AA_756511220
1,3,2023/03/29,AA_375361221
2,2,2023/03/30,AA_337881222
1,2,2023/03/29,AA_449511223
2,2,2023/03/30,AA_663621224
2,2,2023/03/29,AA_328501225
1,2,2023/03/30,AA_216901226
2,3,2023/03/29,AA_736821227
1,3,2023/03/30,AA_921331228
2,2,2023/03/29,AA_187461229
1,2,2023/03/30,AA_344841230
1,1,2023/03/29,AA_983261231
2,3,2023/03/30,AA_809861232
2,3,2023/03/29,AA_580461233
2,1,2023/03/30,AA_992551234
1,2,2023/03/29,AA_980431235
2,2,2023/03/30,AA_997681236
1,2,2023/03/29,AA_538411237
1,2,2023/03/30,AA_915631238
2,2,2023/03/29,AA_247231239
1,1,2023/03/30,AA_835651240
2,2,2023/03/29,AA_438241241
1,2,2023/03/30,AA_322681242
1,3,2023/03/29,AA_803431243
1,3,2023/03/30,AA_563251244
1,3,2023/03/29,AA_171421245
1,3,2023/03/30,AA_353101246
1,1,2023/03/29,AA_405981247
2,1,2023/03/30,AA_858051248
2,2,2023/03/29,AA_211191249
2,1,2023/03/30,AA_654361250
1,3,2023/03/29,AA_717211251
1,1,2023/03/30,AA_148491252
2,2,2023/03/29,AA_687151253
2,3,2023/03/30,AA_477131254
2,2,2023/03/29,AA_947071255
2,3,2023/03/30,AA_940661256
1,2,2023/03/29,AA_473641257
2,1,2023/03/30,AA_916831258
2,3,2023/03/29,AA_745411259
1,1,2023/03/30,AA_738081260
2,2,2023/03/29,AA_647941261
1,2,2023/03/30,AA_770671262
1,3,2023/03/29,AA_990851263
2,2,2023/03/30,AA_876511264
1,2,2023/03/29,AA_495551265
2,3,2023/03/30,AA_448751266
1,3,2023/03/29,AA_234581267
2,3,2023/03/30,AA_538591268
1,2,2023/03/29,AA_211861269
2,2,2023/03/30,AA_494611270
1,3,2023/03/29,AA_480751271
1,1,2023/03/30,AA_253181272
1,2,2023/03/29,AA_683011273
2,1,2023/03/30,AA_909361274
1,2,2023/03/29,AA_328951275
2,3,2023/03/30,AA_139101276
1,2,2023/03/29,AA_328501277
2,3,2023/03/30,AA_622181278
1,3,2023/03/29,AA_394631279
1,1,2023/03/30,AA_964591280
2,2,2023/03/29,AA_366391281
1,3,2023/03/30,AA_775821282
2,2,2023/03/29,AA_322611283
1,2,2023/03/30,AA_601991284
2,1,2023/03/29,AA_255601285
1,2,2023/03/30,AA_138581286
1,3,2023/03/29,AA_687891287
1,3,2023/03/30,AA_921831288
2,1,2023/03/29,AA_734651289
1,1,2023/03/30,AA_347601290
2,2,2023/03/29,AA_406271291
1,3,2023/03/30,AA_153051292
1,3,2023/03/29,AA_594061293
1,3,2023/03/30,AA_620731294
2,2,2023/03/29,AA_437971295
1,3,2023/03/30,AA_805721296
1,3,2023/03/29,AA_717101297
2,2,2023/03/30,AA_994021298
1,1,2023/03/29,AA_955301299
1,3,2023/03/30,AA_629101300
1,2,2023/03/29,AA_753341301
1,3,2023/03/30,AA_566221302
2,1,2023/03/29,AA_642221303
1,3,2023/03/30,AA_756121304
1,3,2023/03/29,AA_340271305
2,1,2023/03/30,AA_309381306
2,2,2023/03/29,AA_289071307
2,3,2023/03/30,AA_673451308
2,2,2023/03/29,AA_705571309
1,3,2023/03/30,AA_411231310
1,3,2023/03/29,AA_548171311
1,3,2023/03/30,AA_920131312
2,2,2023/03/29,AA_288481313
1,1,2023/03/30,AA_177221314
2,2,2023/03/29,AA_278441315
1,2,2023/03/30,AA_418411316
2,2,2023/03/29,AA_600431317
1,3,2023/03/30,AA_672591318
1,2,2023/03/29,AA_512581319
2,3,2023/03/30,AA_488991320
2,3,2023/03/29,AA_840461321
2,2,2023/03/30,AA_321271322
2,3,2023/03/29,AA_782591323
2,2,2023/03/30,AA_115851324
1,1,2023/03/29,AA_742301325
2,3,2023/03/30,AA_877151326
2,2,2023/03/29,AA_222261327
1,3,2023/03/30,AA_743251328
2,3,2023/03/29,AA_950301329
1,2,2023/03/30,AA_197171330
1,1,2023/03/29,AA_213411331
2,3,2023/03/30,AA_292661332
1,2,2023/03/29,AA_661201333
2,3,2023/03/30,AA_938201334
2,2,2023/03/29,AA_481461335
1,1,2023/03/30,AA_761601336
1,1,2023/03/29,AA_922241337
2,1,2023/03/30,AA_564531338
1,1,2023/03/29,AA_864121339
1,3,2023/03/30,AA_162671340
2,1,2023/03/29,AA_797841341
2,2,2023/03/30,AA_317971342
1,2,2023/03/29,AA_996311343
2,1,2023/03/30,AA_939641344
2,1,2023/03/29,AA_570891345
2,3,2023/03/30,AA_764161346
1,2,2023/03/29,AA_834071347
2,1,2023/03/30,AA_488581348
1,3,2023/03/29,AA_968361349
2,3,2023/03/30,AA_627881350
1,2,2023/03/29,AA_330651351
2,3,2023/03/30,AA_473621352
1,2,2023/03/29,AA_631961353
1,3,2023/03/30,AA_897451354
1,1,2023/03/29,AA_925921355
2,2,2023/03/30,AA_879421356
2,3,2023/03/29,AA_155631357
1,3,2023/03/30,AA_170311358
2,2,2023/03/29,AA_968241359
2,2,2023/03/30,AA_874541360
2,1,2023/03/29,AA_490221361
2,3,2023/03/30,AA_530671362
2,3,2023/03/29,AA_135661363
2,2,2023/03/30,AA_697221364
1,2,2023/03/29,AA_157161365
2,3,2023/03/30,AA_881101366
2,1,2023/03/29,AA_559721367
1,3,2023/03/30,AA_941221368
2,1,2023/03/29,AA_282591369
1,3,2023/03/30,AA_469181370
2,1,2023/03/29,AA_896311371
1,2,2023/03/30,AA_754951372
2,3,2023/03/29,AA_824251373
2,3,2023/03/30,AA_428381374
1,1,2023/03/29,AA_561461375
1,1,2023/03/30,AA_318081376
2,3,2023/03/29,AA_108931377
2,1,2023/03/30,AA_354201378
1,1,2023/03/29,AA_957001379
1,3,2023/03/30,AA_738291380
1,3,2023/03/29,AA_461261381
1,1,2023/03/30,AA_449881382
2,1,2023/03/29,AA_622401383
2,2,2023/03/30,AA_349331384
1,3,2023/03/29,AA_520001385
1,2,2023/03/30,AA_683781386
2,1,2023/03/29,AA_544701387
1,3,2023/03/30,AA_344721388
1,2,2023/03/29,AA_873991389
2,1,2023/03/30,AA_688351390
2,1,2023/03/29,AA_985901391
1,3,2023/03/30,AA_288311392
1,1,2023/03/29,AA_363131393
1,3,2023/03/30,AA_922081394
2,3,2023/03/29,AA_600371395
2,2,2023/03/30,AA_317081396
2,3,2023/03/29,AA_939211397
2,3,2023/03/30,AA_711861398
2,2,2023/03/29,AA_841541399
2,2,2023/03/30,AA_911571400
1,1,2023/03/29,AA_623481401
2,3,2023/03/30,AA_298591402
1,2,2023/03/29,AA_263971403
2,3,2023/03/30,AA_467481404
2,3,2023/03/29,AA_819651405
2,2,2023/03/30,AA_619231406
1,1,2023/03/29,AA_148931407
1,2,2023/03/30,AA_231561408
1,3,2023/03/29,AA_592961409
1,1,2023/03/30,AA_472211410
1,2,2023/03/29,AA_155981411
2,3,2023/03/30,AA_668921412
2,2,2023/03/29,AA_883781413
1,2,2023/03/30,AA_561871414
2,1,2023/03/29,AA_210161415
2,2,2023/03/30,AA_468681416
2,2,2023/03/29,AA_722051417
1,2,2023/03/30,AA_137231418
1,1,2023/03/29,AA_908391419
2,3,2023/03/30,AA_450681420
1,1,2023/03/29,AA_916961421
1,2,2023/03/30,AA_124261422
1,3,2023/03/29,AA_511281423
2,1,2023/03/30,AA_344091424
1,1,2023/03/29,AA_928311425
2,2,2023/03/30,AA_173001426
1,1,2023/03/29,AA_176321427
2,2,2023/03/30,AA_634801428
1,3,2023/03/29,AA_836691429
1,3,2023/03/30,AA_559651430
1,3,2023/03/29,AA_802751431
1,2,2023/03/30,AA_531061432
1,3,2023/03/29,AA_627071433
2,3,2023/03/30,AA_293351434
2,1,2023/03/29,AA_371241435
1,1,2023/03/30,AA_959141436
1,1,2023/03/29,AA_179721437
2,1,2023/03/30,AA_130341438
1,2,2023/03/29,AA_558561439
2,1,2023/03/30,AA_365121440
1,3,2023/03/29,AA_616751441
1,1,2023/03/30,AA_860171442
1,2,2023/03/29,AA_553581443
2,1,2023/03/30,AA_504921444
2,1,2023/03/29,AA_849021445
2,3,2023/03/30,AA_756251446
2,3,2023/03/29,AA_369791447
2,3,2023/03/30,AA_629681448
2,3,2023/03/29,AA_437481449
1,1,2023/03/30,AA_758171450
1,1,2023/03/29,AA_376461451
2,2,2023/03/30,AA_420381452
2,2,2023/03/29,AA_658051453
1,1,2023/03/30,AA_414081454
2,2,2023/03/29,AA_253331455
2,2,2023/03/30,AA_210261456
2,2,2023/03/29,AA_802911457
2,2,2023/03/30,AA_838001458
1,1,2023/03/29,AA_681021459
2,3,2023/03/30,AA_843171460
1,2,2023/03/29,AA_320951461
2,1,2023/03/30,AA_380601462
2,1,2023/03/29,AA_630361463
1,3,2023/03/30,AA_739071464
1,1,2023/03/29,AA_230031465
1,2,2023/03/30,AA_244771466
2,3,2023/03/29,AA_502551467
1,3,2023/03/30,AA_603501468
1,2,2023/03/29,AA_309111469
2,3,2023/03/30,AA_701871470
2,1,2023/03/29,AA_181391471
1,2,2023/03/30,AA_440471472
2,3,2023/03/29,AA_589481473
1,1,2023/03/30,AA_926571474
1,2,2023/03/29,AA_750271475
2,3,2023/03/30,AA_980111476
2,1,2023/03/29,AA_991201477
1,2,2023/03/30,AA_524231478
1,2,2023/03/29,AA_481771479
2,2,2023/03/30,AA_930801480
2,2,2023/03/29,AA_839141481
1,2,2023/03/30,AA_904131482
1,2,2023/03/29,AA_889381483
1,3,2023/03/30,AA_921761484
2,2,2023/03/29,AA_653961485
2,2,2023/03/30,AA_257151486
1,3,2023/03/29,AA_740431487
2,2,2023/03/30,AA_836691488
2,2,2023/03/29,AA_734191489
1,1,2023/03/30,AA_709281490
1,3,2023/03/29,AA_469071491
1,3,2023/03/30,AA_456351492
1,3,2023/03/29,AA_674831493
2,1,2023/03/30,AA_510561494
1,1,2023/03/29,AA_623961495
2,3,2023/03/30,AA_135971496
1,2,2023/03/29,AA_975901497
1,3,2023/03/30,AA_813801498
1,2,2023/03/29,AA_980701499
1,1,2023/03/30,AA_427371500
1,3,2023/03/29,AA_976771501
2,2,2023/03/30,AA_492361502
1,2,2023/03/29,AA_600531503
1,1,2023/03/30,AA_618071504
2,1,2023/03/29,AA_171641505
1,2,2023/03/30,AA_969671506
2,2,2023/03/29,AA_455131507
1,3,2023/03/30,AA_931791508
2,1,2023/03/29,AA_762081509
1,2,2023/03/30,AA_178991510
1,3,2023/03/29,AA_752261511
1,1,2023/03/30,AA_194911512
2,3,2023/03/29,AA_665561513
1,1,2023/03/30,AA_623221514
1,2,2023/03/29,AA_756341515
1,3,2023/03/30,AA_180251516
2,1,2023/03/29,AA_503591517
2,3,2023/03/30,AA_133021518
2,1,2023/03/29,AA_629161519
2,3,2023/03/30,AA_659301520
2,2,2023/03/29,AA_430091521
2,2,2023/03/30,AA_683701522
1,1,2023/03/29,AA_732631523
1,1,2023/03/30,AA_558401524
2,3,2023/03/29,AA_727691525
2,2,2023/03/30,AA_391651526
2,3,2023/03/29,AA_400371527
1,3,2023/03/30,AA_918221528
1,1,2023/03/29,AA_283561529
1,3,2023/03/30,AA_853811530
1,3,2023/03/29,AA_313561531
1,3,2023/03/30,AA_248761532
1,1,2023/03/29,AA_954781533
1,1,2023/03/30,AA_219511534
1,2,2023/03/29,AA_993021535
1,1,2023/03/30,AA_691271536
1,3,2023/03/29,AA_439291537
1,1,2023/03/30,AA_200421538
2,2,2023/03/29,AA_714891539
2,1,2023/03/30,AA_499601540
1,2,2023/03/29,AA_316531541
2,1,2023/03/30,AA_376911542
2,1,2023/03/29,AA_665601543
2,3,2023/03/30,AA_237081544
2,3,2023/03/29,AA_117201545
1,3,2023/03/30,AA_882711546
2,2,2023/03/29,AA_694311547
1,1,2023/03/30,AA_433371548
2,2,2023/03/29,AA_249881549
1,3,2023/03/30,AA_263501550
